key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount
2025pncmp_qm62,qm,1,62,frc4512,0,1,0,0,0,0,0,0,0,5,5,5,0,0,Park,2,"Did well, could be quicker ","Very consistently placing, fast",Waited till 5ish seconds to go on then barely went on ,Aw,0,0,1,0,0,frc2557,frc10416,frc7034,247,167,frc4512,frc3663,frc3218,red,42,Yes,Yes,Yes,9,51,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,9,6,0,45,132,196,247,2,0,48,1,6
2025pncmp_qm62,qm,1,62,frc3663,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc2557,frc10416,frc7034,247,167,frc4512,frc3663,frc3218,red,42,Yes,Yes,Yes,9,51,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,9,6,0,45,132,196,247,2,0,48,1,6
2025pncmp_qm62,qm,1,62,frc3218,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc2557,frc10416,frc7034,247,167,frc4512,frc3663,frc3218,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,2,3,0,25,84,130,167,2,0,20,1,4
2025pncmp_qm62,qm,1,62,frc10416,0,3,0,0,0,0,1,0,0,2,1,0,0,0,Park,1,their auto was only on one coral,they are a bad coral bot. they are really slow and have mechanical difficulties. Like when a coral got stuck and wasted a lot of time or when they struggled to ground collect.,thy can not climb and just parked,Hendrix Day,0,0,1,0,0,frc2557,frc10416,frc7034,247,167,frc4512,frc3663,frc3218,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,2,3,0,25,84,130,167,2,0,20,1,4
2025pncmp_qm62,qm,1,62,frc7034,0,1,0,0,0,0,2,0,0,2,4,3,0,0,None,2,"Tried running 3 coral, missed one, got other two on l4","Able to run good cycles, not the fastest but accurate place every time. Needs a precise drop into intake because small but they kept going",Deep climbs but really low so not sure if it can last 3 seconds each time,Pranav,0,1,1,0,0,frc2557,frc10416,frc7034,247,167,frc4512,frc3663,frc3218,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,2,3,0,25,84,130,167,2,0,20,1,4
2025pncmp_qm63,qm,1,63,frc9446,0,5,0,0,0,0,4,0,1,5,0,0,0,0,Deep Climb,0,left an inch,"very flimsy, takes a long time to align, and they spend their time removing",They parked last minute,Aarush,0,0,1,0,0,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,0,Yes,Yes,Yes,9,9,1,1,0,16,Parked,Parked,DeepCage,0,0,0,0,0,0,0,4,0,15,67,95,104,2,0,12,0,0
2025pncmp_qm63,qm,1,63,frc2412,0,1,0,0,0,30,0,0,0,3,1,0,0,0,Deep Climb,0,couldn't drop coral for some reason,"Had many issues, froze for a while, them also kept like pausing","20 seconds to climb, seems as though lining up took a while",Aw,0,0,1,0,0,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,0,Yes,Yes,Yes,9,9,1,1,0,16,Parked,Parked,DeepCage,0,0,0,0,0,0,0,4,0,15,67,95,104,2,0,12,0,0
2025pncmp_qm63,qm,1,63,frc3574,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,0,Yes,Yes,Yes,9,9,1,1,0,16,Parked,Parked,DeepCage,0,0,0,0,0,0,0,4,0,15,67,95,104,2,0,12,0,0
2025pncmp_qm63,qm,1,63,frc4125,,,,,,,,,,,,,,,,,,,,,,,,,,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,3,Yes,Yes,Yes,9,12,0,0,0,0,None,None,None,0,0,0,0,0,0,1,1,0,10,48,52,64,0,0,4,1,1
2025pncmp_qm63,qm,1,63,frc2976,0,2,0,0,0,86,0,0,0,3,0,0,0,0,None,0,missed a coral and ran out of  time to try a second time,"they did okay for the first minute but they were frozen the rest of the time. they did not do a alage but focused on coral. they were okay at coral, the robot moved well but was a little unprecise, they were slow to place, but there challenges came from collecting. ",they were frozen ,Hendrix Day,0,0,1,0,0,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,3,Yes,Yes,Yes,9,12,0,0,0,0,None,None,None,0,0,0,0,0,0,1,1,0,10,48,52,64,0,0,4,1,1
2025pncmp_qm63,qm,1,63,frc997,0,4,0,0,0,0,0,0,0,6,0,1,0,0,None,0,"Left start, did nothing elseV","very slow bot, unable to move around as fast. Collection is good but placement takes a long time to line up. Fallen off since Wilsonville. Accurate but slow",continued to run cycles and even out the score,Pranav,0,0,1,0,0,frc9446,frc2976,frc997,104,64,frc2412,frc3574,frc4125,red,3,Yes,Yes,Yes,9,12,0,0,0,0,None,None,None,0,0,0,0,0,0,1,1,0,10,48,52,64,0,0,4,1,1
2025pncmp_qm64,qm,1,64,frc2046,0,2,0,1,0,0,3,1,0,4,3,4,0,0,Deep Climb,2,"they had a 3 coral auto, but the second one landed on l1","They are fast at doing everything, but the accuracy of net is low",fast climb,Aarush,0,0,1,0,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,38,Yes,Yes,Yes,9,47,1,1,1,24,DeepCage,None,DeepCage,0,0,0,0,0,0,5,6,0,34,112,168,215,2,0,32,1,6
2025pncmp_qm64,qm,1,64,frc3636,0,1,0,0,0,22,0,0,0,2,3,2,0,0,None,2,Left coral station too quickly or else the would've had three,"Seemed directionally challenged, spun in circle for no reason, froze then went closer to drive area then froze again, missed many many times","Made no attempt, continued with coral",Aw,0,0,1,0,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,38,Yes,Yes,Yes,9,47,1,1,1,24,DeepCage,None,DeepCage,0,0,0,0,0,0,5,6,0,34,112,168,215,2,0,32,1,6
2025pncmp_qm64,qm,1,64,frc1540,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,38,Yes,Yes,Yes,9,47,1,1,1,24,DeepCage,None,DeepCage,0,0,0,0,0,0,5,6,0,34,112,168,215,2,0,32,1,6
2025pncmp_qm64,qm,1,64,frc360,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,24,Yes,Yes,Yes,9,33,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,5,3,0,36,126,174,207,2,0,32,1,4
2025pncmp_qm64,qm,1,64,frc9450,0,5,0,0,0,0,3,3,1,5,1,1,0,0,Deep Climb,2,could have mad an l3 but failed to grab a second alage,were good at both alage and coral. they were able to collect alage and place them in both locations relatively fast. They were not as good at coral but had ground collect and could place good. They moved fast but not very fast. they were also able to switch between alage and coral really fast,were able to climb fast ,Hendrix Day,0,0,1,0,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,24,Yes,Yes,Yes,9,33,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,5,3,0,36,126,174,207,2,0,32,1,4
2025pncmp_qm64,qm,1,64,frc2471,0,2,0,1,0,0,0,0,1,0,8,2,1,0,None,1,"Placed preloaded on l4, slammed too hard into reef so coral flew into L1","Scored very accurately on all levels, speedy ground collect and place. Able to run cycles really well with good place",Deep climbed,Pranav,0,0,1,0,0,frc2046,frc9450,frc2471,215,207,frc3636,frc1540,frc360,red,24,Yes,Yes,Yes,9,33,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,5,3,0,36,126,174,207,2,0,32,1,4
2025pncmp_qm65,qm,1,65,frc488,0,1,0,1,0,0,0,0,0,6,7,1,0,0,Park,0,bot one l1 and then a stopped,"they have a really fast cycle, and they just kept it cycling",parked with 4 seconds left,Aarush V,0,0,1,0,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,3,0,0,0,0,0,3,1,0,22,83,117,150,3,0,30,1,4
2025pncmp_qm65,qm,1,65,frc2147,0,3,1,0,0,0,1,3,0,2,1,0,1,0,Park,1,"Missed the netasodes from that, good but slow","Slow, missed on both algae and coral many times","Was able to climbish, it is still touching the floor possibly because coral stuck",Aw,0,0,1,0,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,3,0,0,0,0,0,3,1,0,22,83,117,150,3,0,30,1,4
2025pncmp_qm65,qm,1,65,frc4131,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,24,Yes,Yes,Yes,9,33,0,1,0,4,Parked,Parked,None,3,0,0,0,0,0,3,1,0,22,83,117,150,3,0,30,1,4
2025pncmp_qm65,qm,1,65,frc6831,0,1,0,1,0,0,0,0,0,0,2,0,1,0,Park,0,Just leave and L1,very very slow at placing coral and collect ,park,Cayden,0,0,1,0,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,3,Yes,Yes,Yes,9,12,1,0,1,16,Parked,DeepCage,Parked,0,6,0,0,0,0,3,6,0,31,120,148,166,0,0,12,1,1
2025pncmp_qm65,qm,1,65,frc492,0,3,0,0,0,0,1,0,0,4,0,2,1,0,Park,0,"Left, but missed the only coral they placed, which I think they were trying to place l4.","Cycled 7 coral, and removed one algae, placing cycles were really slow, takes time for them to place manually, slow and unreliable.","They did appear to deep climb, but it looks like it didn't count.",Dev Sharma,0,0,1,0,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,3,Yes,Yes,Yes,9,12,1,0,1,16,Parked,DeepCage,Parked,0,6,0,0,0,0,3,6,0,31,120,148,166,0,0,12,1,1
2025pncmp_qm65,qm,1,65,frc9442,0,2,0,0,0,0,2,0,0,5,6,4,3,0,Park,0,Collided with 492 so neither auto worked,"Very very fast robot, able to move around pretty quickly and their intake deploys super fast with placement being even faster",Parked last second,Pranav,0,0,1,0,0,frc488,frc492,frc9442,150,166,frc2147,frc4131,frc6831,blue,3,Yes,Yes,Yes,9,12,1,0,1,16,Parked,DeepCage,Parked,0,6,0,0,0,0,3,6,0,31,120,148,166,0,0,12,1,1
2025pncmp_qm66,qm,1,66,frc4915,0,2,0,0,0,0,2,0,0,5,1,0,4,0,Deep Climb,3,3 coral successful ,"Good at scoring, but their l1 is not accurate",14 sec climb,Aarush V,0,0,1,0,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,40,Yes,Yes,Yes,9,49,0,0,1,4,Parked,None,Parked,0,0,0,0,0,0,2,2,0,34,99,111,160,0,0,8,1,6
2025pncmp_qm66,qm,1,66,frc4061,0,4,2,1,0,0,0,0,0,0,5,3,3,2,None,0,Quite good able to remove algae as it puts on algae ,"Had trouble with intake, overall quite good",Made no attempt instead continued to place coral ,Aw,0,0,1,0,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,40,Yes,Yes,Yes,9,49,0,0,1,4,Parked,None,Parked,0,0,0,0,0,0,2,2,0,34,99,111,160,0,0,8,1,6
2025pncmp_qm66,qm,1,66,frc6343,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,40,Yes,Yes,Yes,9,49,0,0,1,4,Parked,None,Parked,0,0,0,0,0,0,2,2,0,34,99,111,160,0,0,8,1,6
2025pncmp_qm66,qm,1,66,frc9023,0,4,1,0,0,85,0,0,0,1,4,3,0,0,None,2,Missed 1 coral,"was very accurate with coral, until they breakdown ",broke down so no park or climb,cayden,0,0,1,0,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,42,Yes,Yes,Yes,9,51,1,1,1,14,None,Parked,DeepCage,0,0,0,0,0,0,3,6,0,35,104,142,193,2,0,24,1,6
2025pncmp_qm66,qm,1,66,frc10079,0,2,0,0,0,0,2,0,1,2,6,2,1,0,Park,3,"Auto was good, placed 3 coral on l4, and collected two efficiently from the station.","Cycled 11 coral, was pretty good with placing, especially on l3 and l2, also removed two algae, and put one in the processor, cycle times were ok (around 6-7 seconds).","Parked, pretty sure they can't climb as they didn't try to anyway.",Dev Sharma,0,0,1,0,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,42,Yes,Yes,Yes,9,51,1,1,1,14,None,Parked,DeepCage,0,0,0,0,0,0,3,6,0,35,104,142,193,2,0,24,1,6
2025pncmp_qm66,qm,1,66,frc1318,0,3,0,0,0,0,3,3,0,2,1,2,4,0,Deep Climb,1,Placed preloaded on l4,"Kind of fast bot, able to run cycles really well and especially good at l1 being very consistent. Can score on all levels ",Deep climbed,Pranav,0,0,1,0,0,frc4915,frc10079,frc1318,160,193,frc4061,frc6343,frc9023,blue,42,Yes,Yes,Yes,9,51,1,1,1,14,None,Parked,DeepCage,0,0,0,0,0,0,3,6,0,35,104,142,193,2,0,24,1,6
2025pncmp_qm67,qm,1,67,frc6443,0,4,0,0,0,0,0,0,0,2,3,2,0,0,Park,1,"Very slow placement, only able to place 1","their intake is as small as a coral, so it is very unreliable, and they take a super long time to place. Would not recommend picking",Parked with 5 sec left,Aarush,0,0,1,0,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,14,Yes,Yes,Yes,9,23,0,1,0,6,Parked,Parked,Parked,0,2,0,0,0,0,2,1,0,15,52,78,103,2,0,20,1,2
2025pncmp_qm67,qm,1,67,frc948,0,3,0,0,0,0,0,0,0,3,1,1,1,0,Shallow Climb,1,Only attempted one,"Was continuously getting pinned, missed once, over all good, trouble with intake",took 20ish sencomds,aw,0,0,1,0,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,14,Yes,Yes,Yes,9,23,0,1,0,6,Parked,Parked,Parked,0,2,0,0,0,0,2,1,0,15,52,78,103,2,0,20,1,2
2025pncmp_qm67,qm,1,67,frc3826,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,14,Yes,Yes,Yes,9,23,0,1,0,6,Parked,Parked,Parked,0,2,0,0,0,0,2,1,0,15,52,78,103,2,0,20,1,2
2025pncmp_qm67,qm,1,67,frc5937,0,3,2,0,1,0,2,6,2,0,0,0,0,0,Park,0,both algae in barge well,"very good at barge and processing, then tried to defend the defense that was being played on 2930","park no climb, looks like they try to climb but run out of time",Cayden ,0,0,1,2,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,21,Yes,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,1,0,0,0,0,0,10,6,0,19,62,140,170,2,0,52,1,3
2025pncmp_qm67,qm,1,67,frc4043,0,5,0,0,1,0,0,0,0,0,0,0,0,0,Deep Climb,1,"Left and placed one coral on l4, but stopped at the station and a stopped I think.","Played defense, was pretty effective, focused on defending 948, was effective, prevented 948 from ground collecting barely any coral, pulled some moves on red as well as part of defense. Great for defense.","Deep climbed, even though something was wrong with their robot.",Dev Sharma,0,0,1,0,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,21,Yes,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,1,0,0,0,0,0,10,6,0,19,62,140,170,2,0,52,1,3
2025pncmp_qm67,qm,1,67,frc2930,0,2,0,0,0,0,1,0,0,5,5,4,0,0,Deep Climb,2,"Has 3 coral, missed last one","extremely fast robot, one of the smoothest and fastest intakes I've seen. Able to ground collect and place within second or two",deep climbed but needs a bit to line up,Pranav,0,0,1,0,0,frc6443,frc4043,frc2930,103,170,frc948,frc3826,frc5937,blue,21,Yes,Yes,Yes,9,30,1,1,1,26,Parked,DeepCage,DeepCage,1,0,0,0,0,0,10,6,0,19,62,140,170,2,0,52,1,3
2025pncmp_qm68,qm,1,68,frc9036,0,5,0,1,0,0,0,0,0,5,3,3,0,0,None,0,They went of an l4 but landed on 1,"they have a good robot, they you need to improve on speed. They have reliable everything",parked last sec,Aarush V,0,0,1,0,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,24,Yes,Yes,Yes,9,33,1,1,1,14,Parked,DeepCage,None,0,0,0,0,0,0,2,3,0,24,86,144,177,6,0,44,1,4
2025pncmp_qm68,qm,1,68,frc957,0,4,0,0,0,0,2,0,0,4,3,4,0,0,Shallow Climb,3,"Quite good, attempted three, made three","Missed a few times, overall not bad,trouble with station collect","Tenish seconds,took a bit to line up ",Aw,0,0,1,0,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,24,Yes,Yes,Yes,9,33,1,1,1,14,Parked,DeepCage,None,0,0,0,0,0,0,2,3,0,24,86,144,177,6,0,44,1,4
2025pncmp_qm68,qm,1,68,frc4125,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,24,Yes,Yes,Yes,9,33,1,1,1,14,Parked,DeepCage,None,0,0,0,0,0,0,2,3,0,24,86,144,177,6,0,44,1,4
2025pncmp_qm68,qm,1,68,frc997,0,3,0,0,0,0,1,0,0,2,3,1,1,0,Park,0,Just leave,"very slow at coral cycles, not fully accurate missed few coral",park,cayden,0,0,1,0,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,8,6,0,43,133,193,237,2,0,44,1,5
2025pncmp_qm68,qm,1,68,frc1778,0,4,0,0,0,0,2,2,0,3,5,6,2,0,None,3,"Auto was good, 3 coral auto, smooth, almost got 4 coral on l4.","Scored 14 coral, really fast with ground collect, and transition, also removed 2 algae, and put up 2 algae reliably.","Didn't have time to climb, and parked.",Dev Sharma,0,0,1,0,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,8,6,0,43,133,193,237,2,0,44,1,5
2025pncmp_qm68,qm,1,68,frc3663,0,2,0,0,0,0,3,0,2,2,6,4,3,0,Deep Climb,2,"has 3 coral bot, misses 3rd coral consistently every time","Really speedy bot, blink and they're somewhere else. Good cycles and really accurate collect and place. Good rovot",deep climbed,Pranav ,0,0,1,0,0,frc9036,frc1778,frc3663,177,237,frc957,frc4125,frc997,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,8,6,0,43,133,193,237,2,0,44,1,5
2025pncmp_qm69,qm,1,69,frc9446,0,3,0,0,0,0,3,0,2,1,2,1,0,0,Park,0,moved a foot,"started with processing, and then ","Parked and tried to climb, but failed",Aarush V,0,0,1,0,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,28,Yes,Yes,Yes,9,37,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,2,3,0,31,103,149,186,2,0,20,1,4
2025pncmp_qm69,qm,1,69,frc4513,0,4,0,0,0,0,0,0,0,4,2,3,1,0,Deep Climb,1,"One went on, then fell off, so would have had 2, took a while to line up, slow","missed many times, overall not terrible but not great",Did not taKe long to line up nor climb ,Aw,0,0,1,0,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,28,Yes,Yes,Yes,9,37,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,2,3,0,31,103,149,186,2,0,20,1,4
2025pncmp_qm69,qm,1,69,frc1425,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,28,Yes,Yes,Yes,9,37,1,1,1,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,2,3,0,31,103,149,186,2,0,20,1,4
2025pncmp_qm69,qm,1,69,frc2412,0,1,0,0,0,0,1,0,0,3,6,5,0,0,Deep Climb,1,"only 1 coral, didn't collect other",was very good with coral placement ,deep climb,cayden,0,0,1,0,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,31,Yes,Yes,Yes,9,40,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,6,0,36,119,185,225,2,0,40,1,5
2025pncmp_qm69,qm,1,69,frc2557,0,3,2,0,0,0,4,4,1,0,0,0,3,0,Deep Climb,0,"Good with algae, removed two, and put one of them in the net, missed the other one.","Removed 4 algae, and put 4 in the net, ground collected an additional one and put that in the processor, really good algae bot.","Deep climbed, but barely off ground, but in time.",Dev Sharma,0,0,1,1,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,31,Yes,Yes,Yes,9,40,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,6,0,36,119,185,225,2,0,40,1,5
2025pncmp_qm69,qm,1,69,frc7034,0,4,0,0,0,0,0,0,0,5,5,2,0,0,Park,3,"Good consistent 3 coral, works every time","Kind of fast robot, able to score accurately, collection not the best, needs multiple tries",Tried to deep cli b but didn't make it off the floor,Pranav,0,0,1,0,0,frc9446,frc2557,frc7034,186,225,frc4513,frc1425,frc2412,blue,31,Yes,Yes,Yes,9,40,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,6,0,36,119,185,225,2,0,40,1,5
2025pncmp_qm7,qm,1,7,frc2930,0,2,0,0,0,0,2,0,0,3,4,5,1,0,Deep Climb,3,scored a three coral auto even with a human player error!,efficient coral scoring even with an ocean of coral next to them to weave through,deep climbed at the last moment.,naman,0,0,1,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,28,Yes,Yes,Yes,9,37,1,0,1,24,DeepCage,DeepCage,None,2,0,0,0,0,0,3,6,0,38,121,163,200,1,0,18,1,4
2025pncmp_qm7,qm,1,7,frc2046,0,2,0,0,0,0,2,2,0,3,4,2,5,0,Deep Climb,1,"planned a 3 coral auto, but only made 1","started really rusty, but quickly picked up the pace and started to become super reliable. Able to score on all levels, ground collect, and shooting algae",used the entire time to climb with 3 sec to spare,Aarush V,0,0,0,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,28,Yes,Yes,Yes,9,37,1,0,1,24,DeepCage,DeepCage,None,2,0,0,0,0,0,3,6,0,38,121,163,200,1,0,18,1,4
2025pncmp_qm7,qm,1,7,frc488,0,3,0,0,0,0,2,1,0,2,2,0,0,0,None,0,"Moved forward, and missed coral place on l4 badly.","Only placed 4 coral, 2 each on l4 and l3, placing was really inaccurate and missed a lot of coral. Was able to removed 2 algae, but also missed the net sort of badly as well, but scored the other algae in the net successfully after taking 6 seconds positioning themselves to throw algae in the net.",Didn't make it to the barge in time,Dev Sharma,0,0,1,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,28,Yes,Yes,Yes,9,37,1,0,1,24,DeepCage,DeepCage,None,2,0,0,0,0,0,3,6,0,38,121,163,200,1,0,18,1,4
2025pncmp_qm7,qm,1,7,frc1318,0,4,0,0,0,0,2,0,0,3,5,3,3,0,Park,1,missed pre load that was L4,"missed a few coral on L4, fast at collecting the coral, but pretty accurate with placing 3-1","parked, not attached to cage",cayden,0,0,1,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,14,Yes,Yes,Yes,9,23,1,0,1,16,Parked,Parked,DeepCage,0,4,0,0,0,0,1,3,0,28,90,110,137,0,0,4,1,2
2025pncmp_qm7,qm,1,7,frc6343,0,1,0,0,0,0,0,0,0,3,0,2,0,0,Park,1,They were kind of slow but attempted to score on the reef twice,Station and ground collect. But they were slow moving and took a lot of time to line up. Eventually played 20 seconds of good effective defense.,they tried to dive but they missed and did not leave the ground.,Hendrix Day,0,0,1,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,14,Yes,Yes,Yes,9,23,1,0,1,16,Parked,Parked,DeepCage,0,4,0,0,0,0,1,3,0,28,90,110,137,0,0,4,1,2
2025pncmp_qm7,qm,1,7,frc3574,0,3,0,0,0,0,1,0,0,0,0,5,2,0,Deep Climb,0,"left, was about to score preload but didn't.","Score l2 good, succeeded in 50percent of l1 shots. Kinda slow in general.","clutch climb, tried several times and pulled up at last sec",oliv and anvi,0,0,1,0,0,frc2930,frc6343,frc3574,200,137,frc2046,frc488,frc1318,red,14,Yes,Yes,Yes,9,23,1,0,1,16,Parked,Parked,DeepCage,0,4,0,0,0,0,1,3,0,28,90,110,137,0,0,4,1,2
2025pncmp_qm70,qm,1,70,frc5468,0,4,1,0,0,0,1,0,0,5,7,3,0,0,Deep Climb,3,scored all three and accidentally bumped an algae off,"Very fast placement, worked from top to bottom, filling the levels, only got half of 2 and didn't do any 1",5 sec climb,Aarush V,0,0,1,0,0,frc5468,frc2046,frc4131,253,218,frc4450,frc3218,frc10416,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,7,6,0,35,120,216,253,7,0,70,1,4
2025pncmp_qm70,qm,1,70,frc4450,0,3,0,0,0,0,3,0,4,1,0,2,0,0,Deep Climb,0,"Went forward, did nothing else","Quite slow, especially with processor",Took a while to line up 30 Ish seconds ,Aw,0,0,1,0,0,frc5468,frc2046,frc4131,253,218,frc4450,frc3218,frc10416,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,7,6,0,35,120,216,253,7,0,70,1,4
2025pncmp_qm70,qm,1,70,frc3218,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc5468,frc2046,frc4131,253,218,frc4450,frc3218,frc10416,red,28,Yes,Yes,Yes,9,37,1,1,1,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,7,6,0,35,120,216,253,7,0,70,1,4
2025pncmp_qm70,qm,1,70,frc10416,0,2,0,0,0,0,2,0,0,1,3,0,1,0,Park,1,Only leave and L4,"very very slow at collecting and placing coral,",park,cayden,0,0,1,0,0,frc5468,frc2046,frc4131,253,218,frc4450,frc3218,frc10416,red,31,Yes,Yes,Yes,9,40,1,1,0,16,Parked,Parked,DeepCage,0,0,0,0,0,0,7,2,0,25,86,178,218,8,0,76,1,5
2025pncmp_qm70,qm,1,70,frc2046,0,4,0,0,0,0,3,2,0,7,6,2,1,0,Park,3,"Auto was good, quick and smooth, scored 3 coral on l4, with efficient and swift ground collect, and almost got a 4th coral on l4.","Cycled 16 coral, swiftly and accurately, also removed 3 algae and put 2 algae in the net reliably.","Wasn't able to climb in time, and parked in time.",Dev Sharma,0,0,1,0,0,frc5468,frc2046,frc4131,253,218,frc4450,frc3218,frc10416,red,31,Yes,Yes,Yes,9,40,1,1,0,16,Parked,Parked,DeepCage,0,0,0,0,0,0,7,2,0,25,86,178,218,8,0,76,1,5
