key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_L3,a_L2,a_L1,t_ground_alg,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,stuck_on_alg,auto_Notes,tele_Notes,a_reefAlgae,match_Scouter,a_Proc,a_L4,endgame_Notes,a_Net,t_Defense,a_Leave,r1,b2,b3,b1,ba_bluescore,r2,r3,ba_redscore,ba_winning_alliance,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1
2025dal_qm69,qm,1,69,frc8808,2,0,0,0,10,2,0,0,6,3,1,0,Park,0,One coral tried to collect coral from lolipops,slower bot but groundcollect made up for that,0,ES,0,1,missed deep and parked,0,0,1,frc2724,frc8808,frc6909,frc3284,133,frc4415,frc9199,209,red,0,20,1,Yes,Yes,9,16,0,1,1,6,Parked,Parked,Parked,4,0,0,0,0,0,2,2,0,27,91,117,133,2,1,7,Yes
2025dal_qm69,qm,1,69,frc6909,5,0,0,0,0,1,0,0,0,5,4,0,Deep Climb,0,they just went to the station,"They are reliable, but not the fastest. The human player need to lock in ",0,AV,0,0,15 sec climb,0,0,1,frc2724,frc8808,frc6909,frc3284,133,frc4415,frc9199,209,red,0,20,1,Yes,Yes,9,16,0,1,1,6,Parked,Parked,Parked,4,0,0,0,0,0,2,2,0,27,91,117,133,2,1,7,Yes
2025dal_qm7,qm,1,7,frc3297,3,0,0,0,0,1,1,0,0,0,0,0,Deep Climb,0,"Good, scored one coral on l4, removed one and put the algae in the net, was good with algae during auto.","Only put one algae in the net before playing defense, was effective against 4005, and was good with guarding the coral stations.",1,DS,0,1,Was able to deep climb well over ground,1,1,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,18,1,Yes,Yes,9,40,1,0,1,16,Parked,Parked,DeepCage,6,0,0,0,0,0,3,6,0,28,78,112,152,1,5,31,Yes
2025dal_qm7,qm,1,7,frc7197,5,0,0,0,0,1,0,0,1,2,2,4,Park,0,they acquired some penalties while attempting to collect coral ,pretty fast coral cycles,0,np,0,1,parked at last moment ,0,0,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,18,1,Yes,Yes,9,40,1,0,1,16,Parked,Parked,DeepCage,6,0,0,0,0,0,3,6,0,28,78,112,152,1,5,31,Yes
2025dal_qm7,qm,1,7,frc5660,4,0,0,0,0,1,2,0,2,5,4,2,Deep Climb,0,,Extremely efficient cycling. seems like they could be an algae or coral bot pretty equally ,0,,0,3,,0,0,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,18,1,Yes,Yes,9,40,1,0,1,16,Parked,Parked,DeepCage,6,0,0,0,0,0,3,6,0,28,78,112,152,1,5,31,Yes
2025dal_qm7,qm,1,7,frc9280,3,0,0,0,0,3,0,0,4,0,1,0,Park,0,just moved forward and then stopped,"They started slow by removing alage for half of telop, but they did not score any of the alage. They were okay at coral with good collect, okay movement, but they had a little bit of trouble placing the coral. ",0,HD,0,0,they tried to climb but they failed and fell of the cage while they were in the air,0,0,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,4,0,Yes,Yes,9,9,1,0,0,16,Parked,DeepCage,Parked,0,12,0,0,0,0,1,1,0,14,66,86,107,0,0,0,Yes
2025dal_qm7,qm,1,7,frc9312,5,0,0,0,0,0,0,0,0,0,1,0,Deep Climb,0,did not fully go to pick up,"had trouble moving coral from intake to outtake area on robot, over all not very good, ground coral intake",0,aw,0,0,Took a while to climb ,0,0,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,4,0,Yes,Yes,9,9,1,0,0,16,Parked,DeepCage,Parked,0,12,0,0,0,0,1,1,0,14,66,86,107,0,0,0,Yes
2025dal_qm7,qm,1,7,frc4005,1,0,0,0,0,0,0,0,5,0,1,0,Park,0,"L4 auto failed, coral got stuck in frame",slow but could align and place even when reef was blocked by a coal in front,0,SF,0,0,Climbed deep cage but fell,0,0,1,frc3297,frc9312,frc4005,frc9280,107,frc7197,frc5660,152,red,0,4,0,Yes,Yes,9,9,1,0,0,16,Parked,DeepCage,Parked,0,12,0,0,0,0,1,1,0,14,66,86,107,0,0,0,Yes
2025dal_qm70,qm,1,70,frc6017,3,0,0,0,0,0,0,0,0,0,0,0,Deep Climb,0,missed once attempted nothing else,seemed confused and directionally challenged then went over and did bad defense ,0,aw,0,0,started early,0,1,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,56,1,Yes,Yes,9,22,1,1,0,26,DeepCage,DeepCage,Parked,2,0,0,0,0,0,2,2,0,17,47,129,151,8,4,13,Yes
2025dal_qm70,qm,1,70,frc3792,4,0,0,3,7,1,0,8,0,0,0,4,Deep Climb,0,3 coral L1,Fast at processing and L1,0,CW,0,0,deep cage,0,0,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,56,1,Yes,Yes,9,22,1,1,0,26,DeepCage,DeepCage,Parked,2,0,0,0,0,0,2,2,0,17,47,129,151,8,4,13,Yes
2025dal_qm70,qm,1,70,frc6083,1,0,1,0,0,0,0,0,0,4,7,0,Park,0,,,0,LV,0,0,,0,0,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,56,1,Yes,Yes,9,22,1,1,0,26,DeepCage,DeepCage,Parked,2,0,0,0,0,0,2,2,0,17,47,129,151,8,4,13,Yes
2025dal_qm70,qm,1,70,frc4613,3,1,0,0,4,2,14,0,0,5,6,1,None,0,,EDxtremely good coral cycling. There were two algae they attempted to place in the net that bounced out but they have good ground algae capabilities ,3,,0,0,,2,0,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,52,1,Yes,Yes,9,50,1,1,1,26,DeepCage,Parked,DeepCage,0,4,0,0,0,0,10,6,0,45,130,208,262,2,6,41,Yes
2025dal_qm70,qm,1,70,frc10260,5,0,0,0,0,0,0,0,0,0,0,5,None,0,Knocked over lolipops,after placing lvl one coral went to play not very active defense,0,ES,0,0,parked in the last seconds,0,1,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,52,1,Yes,Yes,9,50,1,1,1,26,DeepCage,Parked,DeepCage,0,4,0,0,0,0,10,6,0,45,130,208,262,2,6,41,Yes
2025dal_qm70,qm,1,70,frc2056,1,0,0,0,0,2,0,2,6,6,6,4,Deep Climb,0,They have 4 l4 auto!?,"Very fast cycle time, only missed once, because of l1 being full. There was one that was half way in l1, so I put it down as l1, but I don't know ",0,AV,0,4,5 sec climb,0,0,1,frc6017,frc10260,frc2056,frc4613,262,frc3792,frc6083,151,blue,0,52,1,Yes,Yes,9,50,1,1,1,26,DeepCage,Parked,DeepCage,0,4,0,0,0,0,10,6,0,45,130,208,262,2,6,41,Yes
2025dal_qm71,qm,1,71,frc3492,2,0,1,0,0,0,0,0,0,3,4,3,Park,0,Att3mpt one,slow long line up time,0,aw,0,0,last sencond,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,20,1,Yes,Yes,9,27,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,34,113,149,176,2,3,18,Yes
2025dal_qm71,qm,1,71,frc7197,4,0,0,0,0,6,0,2,2,5,4,0,Park,0,Missed an L4,"good at both placing the coral than turning around to remove the algae, fast st removing, ",0,CW,0,1,park no time did last cycle,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,20,1,Yes,Yes,9,27,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,34,113,149,176,2,3,18,Yes
2025dal_qm71,qm,1,71,frc537,3,0,0,1,0,0,0,0,5,2,1,0,Deep Climb,0,,,0,LV,0,1,,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,20,1,Yes,Yes,9,27,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,2,3,0,34,113,149,176,2,3,18,Yes
2025dal_qm71,qm,1,71,frc2630,1,0,0,0,2,2,3,0,4,4,1,6,Deep Climb,0,,,0,sg,0,3,CLIMMED SSO FAST,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,40,1,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,7,6,0,41,119,195,252,2,7,48,Yes
2025dal_qm71,qm,1,71,frc10291,3,0,0,0,13,0,0,0,0,4,4,3,Deep Climb,0,attempted Alg removal auto missed the first alg,"good ground collect
Filled up the bottom levels well",1,ES,0,0,Climbed in fifteen seconds,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,40,1,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,7,6,0,41,119,195,252,2,7,48,Yes
2025dal_qm71,qm,1,71,frc6995,1,0,0,0,1,2,1,2,3,3,5,0,Deep Climb,0,3 coral auto,"they are really fast, but slipped up in the middle. They got back tho. Great speed",0,,0,3,4 sec climb. Coolest climb ever,0,0,1,frc3492,frc10291,frc6995,frc2630,252,frc7197,frc537,176,blue,0,40,1,Yes,Yes,9,57,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,7,6,0,41,119,195,252,2,7,48,Yes
2025dal_qm72,qm,1,72,frc179,1,0,0,0,0,2,1,0,7,1,1,0,Shallow Climb,0,I sadly got distracted ,coral ground collect missed many times,0,aw,0,0,took a while ,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,0,1,Yes,Yes,9,35,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,0,2,0,33,119,135,170,0,5,26,Yes
2025dal_qm72,qm,1,72,frc1847,4,0,0,0,0,0,0,0,2,3,7,0,Park,0,missed pre load,kinda quick at cycles takes a bit to place coral,0,CW,0,1,was trying to climb but no climb in time,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,0,1,Yes,Yes,9,35,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,0,2,0,33,119,135,170,0,5,26,Yes
2025dal_qm72,qm,1,72,frc9484,1,0,0,1,0,2,0,0,0,4,4,0,Park,0,,,0,LV,0,0,,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,0,1,Yes,Yes,9,35,1,0,0,16,DeepCage,Parked,Parked,0,0,0,0,0,0,0,2,0,33,119,135,170,0,5,26,Yes
2025dal_qm72,qm,1,72,frc1507,1,0,0,0,0,2,2,0,3,6,1,1,Deep Climb,0,,Good cycler but slowish ,0,,0,1,,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,16,1,Yes,Yes,9,48,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,4,5,0,33,102,144,192,0,7,39,Yes
2025dal_qm72,qm,1,72,frc3173,3,0,0,0,0,2,2,0,4,6,1,2,Deep Climb,0,three coral auto smooth ,fast consistent did everything,0,ES,0,3,climbed deep quickly,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,16,1,Yes,Yes,9,48,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,4,5,0,33,102,144,192,0,7,39,Yes
2025dal_qm72,qm,1,72,frc9312,1,0,2,1,0,0,0,0,0,0,1,3,Park,0,2 l4 and 1 l1,They have such a small bot that it ,0,AV,0,0,timed climb wrong,0,0,1,frc179,frc3173,frc9312,frc1507,192,frc1847,frc9484,170,blue,0,16,1,Yes,Yes,9,48,1,0,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,4,5,0,33,102,144,192,0,7,39,Yes
2025dal_qm73,qm,1,73,frc2648,1,0,0,1,0,1,0,0,3,6,4,0,Deep Climb,0,their auto was decent but their robot was on the verge of tipping over.,ran many efficient and fast cycles but sane problem as in auto multiple times they looked highly unstable.,0,NP,0,1,they deep climbed well,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,40,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,3,0,36,124,180,220,4,5,31,Yes
2025dal_qm73,qm,1,73,frc2129,4,0,0,0,2,1,0,2,3,4,3,0,Park,0,"Auto was good, scored 2 coral on l4 and placing looked good","Placing is accurate and efficient, gad 10 coral cycles and can ground algae ",0,DS,0,2,didn't climb and parked,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,40,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,3,0,36,124,180,220,4,5,31,Yes
2025dal_qm73,qm,1,73,frc4967,3,0,0,0,0,1,1,0,3,4,3,0,Park,0,,,2,LV,0,1,,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,40,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,3,0,36,124,180,220,4,5,31,Yes
2025dal_qm73,qm,1,73,frc4005,3,0,0,0,0,0,0,0,1,3,2,0,Deep Climb,0,,Very slow cycling was randomly going in cicrles on the fied,1,Sg,0,1,,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,37,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,4,6,0,33,112,188,225,4,4,28,Yes
2025dal_qm73,qm,1,73,frc694,2,0,0,0,0,4,2,4,2,6,7,0,Deep Climb,0,very fast robot Almost did four coral auto,could hold both game pieces at same time placed and ground collected alg fast did everything,0,ES,0,3,climbed fast with around ten seconds left,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,37,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,4,6,0,33,112,188,225,4,4,28,Yes
2025dal_qm73,qm,1,73,frc7048,4,0,0,0,0,0,0,0,2,4,0,1,None,0,missed one out of 2,They started to get more and more unreliable as time went on. At the end they couldn't make any points.,0,AV,0,1,Climbed last second,0,0,1,frc2648,frc694,frc7048,frc4005,225,frc2129,frc4967,220,blue,0,40,1,Yes,Yes,9,37,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,4,6,0,33,112,188,225,4,4,28,Yes
2025dal_qm74,qm,1,74,frc9301,3,0,0,0,2,0,0,2,0,0,0,0,Deep Climb,0,went for l1 and missed ,their defense wasn't particularly effective.,0,NP,0,0,their climb was effective,0,1,1,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,20,1,Yes,Yes,9,37,1,1,0,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,2,2,0,22,78,134,177,2,4,28,Yes
2025dal_qm74,qm,1,74,frc1481,1,0,0,0,0,2,1,0,3,6,1,0,Deep Climb,0,"Auto was ok, only placed one coral on L4 and then stopped at the station","Placed coral well, had 10 cycles, but took a few tries to remove and put algae in the net",0,DS,0,1,deep climbed but took some time,0,0,1,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,20,1,Yes,Yes,9,37,1,1,0,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,2,2,0,22,78,134,177,2,4,28,Yes
2025dal_qm74,qm,1,74,frc418,5,0,0,0,0,2,0,0,4,4,0,0,Deep Climb,0,,,0,LV,0,3,,0,0,1,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,20,1,Yes,Yes,9,37,1,1,0,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,2,2,0,22,78,134,177,2,4,28,Yes
2025dal_qm74,qm,1,74,frc6348,4,0,0,0,0,1,0,0,1,1,0,0,Park,0,Didn't work,Super sup Dr slow mixed a lot- possibly having issues,0,AP,0,0,took forever didnt work,0,0,0,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,32,0,Yes,Yes,6,48,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,5,5,1,33,101,149,197,2,6,42,No
2025dal_qm74,qm,1,74,frc4068,2,0,0,0,0,2,2,0,2,5,5,1,Park,0,Good three coral auto,Fast alg removal and consistent placing,0,ES,0,3,parked with seconds left,0,0,1,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,32,0,Yes,Yes,6,48,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,5,5,1,33,101,149,197,2,6,42,No
2025dal_qm74,qm,1,74,frc1425,5,0,0,0,0,3,1,2,3,4,4,0,Deep Climb,0,3 coral auto,"coral seemed to bounce of the funnel, but it still got in. It just slowed us down a little bit",0,AV,0,3,climbed up right before buzzer,0,0,1,frc9301,frc4068,frc1425,frc6348,197,frc1481,frc418,177,blue,0,32,0,Yes,Yes,6,48,1,1,1,16,Parked,Parked,DeepCage,0,0,0,0,0,0,5,5,1,33,101,149,197,2,6,42,No
2025dal_qm75,qm,1,75,frc78,4,0,0,0,0,1,1,0,4,4,0,1,Deep Climb,0,their auto was very fast but not very accurate,they ran fast cycles and accurate ones,0,NP,0,2,they climbed fast,0,0,1,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,40,1,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,3,0,32,109,175,212,2,4,28,Yes
2025dal_qm75,qm,1,75,frc494,1,0,0,0,2,2,1,2,3,2,4,0,Park,0,"Auto was good, scored 2 coral on L4","Had 9 coral cycles, Abd good with ground algae, processor, and net scoring",0,DS,0,2,lost time to de climb and ended up parking ,0,0,1,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,40,1,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,3,0,32,109,175,212,2,4,28,Yes
2025dal_qm75,qm,1,75,frc5660,3,0,0,1,1,3,3,0,0,4,5,0,Deep Climb,0,,,1,LV,0,0,,1,0,0,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,40,1,Yes,Yes,9,37,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,7,3,0,32,109,175,212,2,4,28,Yes
2025dal_qm75,qm,1,75,frc1671,1,0,0,0,0,0,0,0,4,3,3,0,None,0,missed all but one in auto,,0,SG,0,1,,0,0,1,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,56,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,11,5,0,37,126,188,225,2,4,28,Yes
2025dal_qm75,qm,1,75,frc6911,3,0,0,0,0,4,7,0,2,2,1,0,Park,0,was great at removing alg,very consistent alg and coral placement,0,ES,0,0,park in last seconds,0,0,1,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,56,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,11,5,0,37,126,188,225,2,4,28,Yes
2025dal_qm75,qm,1,75,frc9432,4,0,0,0,0,1,2,0,2,8,7,1,Deep Climb,0,they got all three,"They have very fast everything, and it is 100% reliable.",0,AV,0,3,8 sec climb,0,0,1,frc78,frc6911,frc9432,frc1671,225,frc494,frc5660,212,blue,0,56,1,Yes,Yes,9,37,0,1,1,6,Parked,Parked,Parked,0,0,0,0,0,0,11,5,0,37,126,188,225,2,4,28,Yes
2025dal_qm76,qm,1,76,frc4421,1,0,0,1,0,0,0,0,4,5,2,1,Deep Climb,0,went for two coral and only scored one,ran many cycles,0,NP,0,0,pretty good climb ,0,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,28,1,Yes,Yes,9,31,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,6,0,36,122,166,197,2,4,22,Yes
2025dal_qm76,qm,1,76,frc9032,3,0,0,0,0,2,1,0,4,4,4,0,Park,0,smooth placed one coral on l4 and then removed and put an algae in the net,"Ground collect was really good with placing, is also OK with algae in the processor, but good coral bot",1,DS,0,1,"cant climb, and parked",1,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,28,1,Yes,Yes,9,31,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,6,0,36,122,166,197,2,4,22,Yes
2025dal_qm76,qm,1,76,frc8575,5,2,0,0,0,0,0,1,0,3,4,3,Park,0,,,1,LV,0,0,,0,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,28,1,Yes,Yes,9,31,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,4,6,0,36,122,166,197,2,4,22,Yes
2025dal_qm76,qm,1,76,frc7525,4,0,0,1,0,0,0,0,1,7,4,1,Park,0,,Very good cycler. An L4 shot fell into L1 but other than very accurate,0,SG,0,2,continued to cycle through endgame instead of climb,0,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,20,1,Yes,Yes,9,47,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,2,3,0,33,99,135,182,2,6,38,Yes
2025dal_qm76,qm,1,76,frc4500,4,0,0,0,4,2,0,0,4,1,0,5,Deep Climb,0,three coral auto was smooth,Ground collected for lvl one placement was consistent ,0,ES,0,3,climb was quick,0,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,20,1,Yes,Yes,9,47,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,2,3,0,33,99,135,182,2,6,38,Yes
2025dal_qm76,qm,1,76,frc9280,3,0,0,0,0,3,0,2,4,0,0,2,Park,0,Missed an L4 and did not attempt any other actions,"they started the match by attempting to complete the co-op, they were able to remove and score algae, but they were a little bit slow at it. They then went for coral after this, they were solid in all areas but they were driving slow for most of the match. they had mostly consistent placing they drove good paths and their station collect was pretty good. ",0,HD,0,0,"they ran out of time to climb, could not climb?",0,0,1,frc4421,frc4500,frc9280,frc7525,182,frc9032,frc8575,197,red,0,20,1,Yes,Yes,9,47,1,1,1,16,Parked,DeepCage,Parked,0,0,0,0,0,0,2,3,0,33,99,135,182,2,6,38,Yes
2025dal_qm77,qm,1,77,frc7034,2,0,0,0,0,0,0,0,3,4,3,0,Deep Climb,0,great 3 coral auto,great cycles rab,0,NP,0,3,great climb with a pretty fast,0,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,16,1,Yes,Yes,9,54,0,0,1,6,Parked,Parked,Parked,0,0,0,0,0,0,4,2,0,35,101,123,177,0,7,45,Yes
2025dal_qm77,qm,1,77,frc8738,5,0,0,0,0,3,1,0,2,3,1,5,Park,0,Really good was moving fast and had a good 3 coral L 4 auto,"Had 11 coral cycles, placing wax somewhat accurate, but not good with processor, but good with net  ",0,DS,0,3,Last second park,0,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,16,1,Yes,Yes,9,54,0,0,1,6,Parked,Parked,Parked,0,0,0,0,0,0,4,2,0,35,101,123,177,0,7,45,Yes
2025dal_qm77,qm,1,77,frc3256,3,0,0,1,0,1,1,0,0,3,5,2,Deep Climb,0,,,2,LV,0,0,,0,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,16,1,Yes,Yes,9,54,0,0,1,6,Parked,Parked,Parked,0,0,0,0,0,0,4,2,0,35,101,123,177,0,7,45,Yes
2025dal_qm77,qm,1,77,frc7257,5,0,0,0,0,0,0,0,5,6,3,0,Deep Climb,0,,"Very very efficient cycling. At times, they were unable to properly intake coral at station so wasted bit of time there but other than that amazing.",0,SG,0,2,Climbed extremely fast,0,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,36,1,Yes,Yes,9,34,1,1,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,5,0,28,92,154,188,2,4,25,Yes
2025dal_qm77,qm,1,77,frc2724,4,0,1,0,0,0,0,0,0,4,6,0,Deep Climb,0,moved ,fill the lower reef quickly,0,ES,0,0,took around twenty seconds to climb,0,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,36,1,Yes,Yes,9,34,1,1,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,5,0,28,92,154,188,2,4,25,Yes
2025dal_qm77,qm,1,77,frc1369,3,0,0,0,6,4,5,2,0,0,0,0,Park,0,"they were able to get done with this just in time, but they missed the second algae they went for","They only did algae this match. they were decently effective at it, they were able to basically clear out their side of algae and eventually went to the other side to try and get more. they were able to effectivley pick up the coral unless it was not touching anything, if this was true they would have to slow down, they had decent movement, their placing was good, but they missed barge multiple T ",2,HD,0,1,ran out of time.,1,0,1,frc7034,frc2724,frc1369,frc7257,188,frc8738,frc3256,177,blue,0,36,1,Yes,Yes,9,34,1,1,0,26,DeepCage,DeepCage,Parked,0,0,0,0,0,0,6,5,0,28,92,154,188,2,4,25,Yes
2025dal_qm78,qm,1,78,frc3255,1,0,0,1,1,6,7,0,5,0,1,0,Tipped Over,0,decent auto with three coral scored,anmazing tele op. also interesting observation is that they can remove algae and lace coral in one revolution,0,NP,0,2,they tried deep climb but fell,0,0,1,frc3255,frc4013,frc4415,frc4607,214,frc10260,frc5968,155,blue,0,48,1,Yes,Yes,9,33,0,1,0,6,Parked,Parked,Parked,7,8,0,0,0,0,9,1,0,20,60,114,155,2,4,24,Yes
2025dal_qm78,qm,1,78,frc10260,4,0,0,1,0,0,0,0,0,0,0,8,Park,0,"nothing much, moved and placed one coral on L1","really good L1 robot, and placed 8 coral on level 1, but kind of slow due to defense",0,DS,0,0,"parked, kitbot appearance and can't climb",0,0,1,frc3255,frc4013,frc4415,frc4607,214,frc10260,frc5968,155,blue,0,48,1,Yes,Yes,9,33,0,1,0,6,Parked,Parked,Parked,7,8,0,0,0,0,9,1,0,20,60,114,155,2,4,24,Yes
2025dal_qm78,qm,1,78,frc5968,3,0,0,0,2,0,0,2,2,2,0,1,Park,0,,,0,LV,0,1,,0,0,1,frc3255,frc4013,frc4415,frc4607,214,frc10260,frc5968,155,blue,0,48,1,Yes,Yes,9,33,0,1,0,6,Parked,Parked,Parked,7,8,0,0,0,0,9,1,0,20,60,114,155,2,4,24,Yes
2025dal_qm78,qm,1,78,frc4607,3,0,0,0,0,1,1,0,3,7,4,0,Deep Climb,0,,Incredible cycling didn't miss a single gamepiece ,2,SG,0,1,,2,0,1,frc3255,frc4013,frc4415,frc4607,214,frc10260,frc5968,155,blue,0,36,1,Yes,Yes,9,30,1,1,1,26,DeepCage,Parked,DeepCage,1,14,0,0,0,0,6,6,1,30,108,170,214,2,3,21,Yes
2025dal_qm78,qm,1,78,frc4013,5,0,0,0,0,2,0,2,0,0,0,0,None,0,Just moved,got a coral stuck in it so went defense pretty in effective,0,ES,0,0,Parked with five seconds left,0,1,1,frc3255,frc4013,frc4415,frc4607,214,frc10260,frc5968,155,blue,0,36,1,Yes,Yes,9,30,1,1,1,26,DeepCage,Parked,DeepCage,1,14,0,0,0,0,6,6,1,30,108,170,214,2,3,21,Yes
